parent_a_id,parent_a_name,parent_a_rarity,parent_a_blood,parent_b_id,parent_b_name,parent_b_rarity,parent_b_blood,blood_match,num_outcomes,out1_id,out1_name,out1_rarity,out1_pct,out1_type,out2_id,out2_name,out2_rarity,out2_pct,out2_type,out3_id,out3_name,out3_rarity,out3_pct,out3_type,out4_id,out4_name,out4_rarity,out4_pct,out4_type,out5_id,out5_name,out5_rarity,out5_pct,out5_type,out6_id,out6_name,out6_rarity,out6_pct,out6_type,out7_id,out7_name,out7_rarity,out7_pct,out7_type,out8_id,out8_name,out8_rarity,out8_pct,out8_type,out9_id,out9_name,out9_rarity,out9_pct,out9_type,out10_id,out10_name,out10_rarity,out10_pct,out10_type
bod_c01,Dots,common,solid,bod_m01,Prism,mythic,solid,same,4,bod_m01,Prism,mythic,59,inherit,NEW,New Species,new,18,new,bod_c01,Dots,common,17,inherit,bod_c03,Plain,common,6,sidegrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c01,Dots,common,solid,bod_m02,Void,mythic,fluid,cross,5,bod_m02,Void,mythic,54,inherit,bod_c01,Dots,common,16,inherit,NEW,New Species,new,16,new,CORRUPT,Corrupt,corrupt,9,corrupt,bod_c02,Light,common,5,sidegrade,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_c02,Light,common,fluid,same,3,bod_c02,Light,common,77,inherit,bod_u03,Grain,uncommon,18,upgrade,bod_c05,Faint,common,5,sidegrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_c03,Plain,common,neutral,neutral,5,bod_c02,Light,common,41,inherit,bod_c03,Plain,common,40,inherit,bod_u03,Grain,uncommon,11,upgrade,bod_c01,Dots,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_c04,Thin,common,neutral,neutral,5,bod_c02,Light,common,41,inherit,bod_c04,Thin,common,40,inherit,bod_u03,Grain,uncommon,11,upgrade,bod_c03,Plain,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_c05,Faint,common,neutral,neutral,5,bod_c02,Light,common,41,inherit,bod_c05,Faint,common,40,inherit,bod_u03,Grain,uncommon,11,upgrade,bod_c04,Thin,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_u01,Shade,uncommon,solid,cross,5,bod_u01,Shade,uncommon,43,inherit,bod_c02,Light,common,32,inherit,bod_u03,Grain,uncommon,11,upgrade,CORRUPT,Corrupt,corrupt,9,corrupt,bod_c01,Dots,common,5,sidegrade,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_u02,Mesh,uncommon,neutral,neutral,5,bod_u02,Mesh,uncommon,47,inherit,bod_c02,Light,common,36,inherit,bod_u03,Grain,uncommon,9,upgrade,bod_c03,Plain,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_u03,Grain,uncommon,fluid,same,4,bod_u03,Grain,uncommon,44,inherit,bod_c02,Light,common,33,inherit,bod_u03,Grain,uncommon,17,upgrade,bod_c04,Thin,common,6,sidegrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_u04,Cross,uncommon,neutral,neutral,5,bod_u04,Cross,uncommon,47,inherit,bod_c02,Light,common,36,inherit,bod_u03,Grain,uncommon,9,upgrade,bod_c05,Faint,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_r01,Crystal,rare,solid,cross,6,bod_r01,Crystal,rare,48,inherit,bod_c02,Light,common,27,inherit,bod_u03,Grain,uncommon,9,upgrade,CORRUPT,Corrupt,corrupt,9,corrupt,bod_c03,Plain,common,5,sidegrade,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_r02,Wave,rare,neutral,neutral,6,bod_r02,Wave,rare,54,inherit,bod_c02,Light,common,30,inherit,bod_u03,Grain,uncommon,6,upgrade,bod_c04,Thin,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_r03,Pulse,rare,fluid,same,5,bod_r03,Pulse,rare,51,inherit,bod_c02,Light,common,28,inherit,bod_u03,Grain,uncommon,13,upgrade,bod_c05,Faint,common,6,sidegrade,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_e01,Shell,epic,solid,cross,6,bod_e01,Shell,epic,54,inherit,bod_c02,Light,common,23,inherit,CORRUPT,Corrupt,corrupt,9,corrupt,bod_u03,Grain,uncommon,5,upgrade,bod_c01,Dots,common,5,sidegrade,NEW,New Species,new,4,new,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_e02,Core,epic,fluid,same,5,bod_e02,Core,epic,57,inherit,bod_c02,Light,common,23,inherit,bod_u03,Grain,uncommon,9,upgrade,bod_c03,Plain,common,6,sidegrade,NEW,New Species,new,5,new,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_e03,Facet,epic,neutral,neutral,6,bod_e03,Facet,epic,60,inherit,bod_c02,Light,common,23,inherit,bod_c04,Thin,common,6,sidegrade,NEW,New Species,new,5,new,bod_u03,Grain,uncommon,4,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_l01,Hex,legendary,solid,cross,6,bod_l01,Hex,legendary,57,inherit,bod_c02,Light,common,17,inherit,CORRUPT,Corrupt,corrupt,9,corrupt,NEW,New Species,new,8,new,bod_c05,Faint,common,6,sidegrade,bod_u03,Grain,uncommon,3,upgrade,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_l02,Star,legendary,fluid,same,5,bod_l02,Star,legendary,61,inherit,bod_c02,Light,common,18,inherit,NEW,New Species,new,9,new,bod_u03,Grain,uncommon,6,upgrade,bod_c01,Dots,common,6,sidegrade,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_m01,Prism,mythic,solid,cross,5,bod_m01,Prism,mythic,54,inherit,bod_c02,Light,common,16,inherit,NEW,New Species,new,16,new,CORRUPT,Corrupt,corrupt,9,corrupt,bod_c01,Dots,common,5,sidegrade,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c02,Light,common,fluid,bod_m02,Void,mythic,fluid,same,4,bod_m02,Void,mythic,59,inherit,NEW,New Species,new,18,new,bod_c02,Light,common,17,inherit,bod_c03,Plain,common,6,sidegrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_c03,Plain,common,neutral,neutral,4,bod_c03,Plain,common,82,inherit,bod_u04,Cross,uncommon,11,upgrade,bod_c05,Faint,common,5,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_c04,Thin,common,neutral,neutral,5,bod_c03,Plain,common,41,inherit,bod_c04,Thin,common,40,inherit,bod_u03,Grain,uncommon,11,upgrade,bod_c05,Faint,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_c05,Faint,common,neutral,neutral,5,bod_c03,Plain,common,41,inherit,bod_c05,Faint,common,40,inherit,bod_u02,Mesh,uncommon,11,upgrade,bod_c02,Light,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_u01,Shade,uncommon,solid,neutral,5,bod_u01,Shade,uncommon,47,inherit,bod_c03,Plain,common,36,inherit,bod_r01,Crystal,rare,9,upgrade,bod_c05,Faint,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_u02,Mesh,uncommon,neutral,neutral,5,bod_u02,Mesh,uncommon,47,inherit,bod_c03,Plain,common,36,inherit,bod_r02,Wave,rare,9,upgrade,bod_c04,Thin,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_u03,Grain,uncommon,fluid,neutral,5,bod_u03,Grain,uncommon,47,inherit,bod_c03,Plain,common,36,inherit,bod_r03,Pulse,rare,9,upgrade,bod_c02,Light,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_u04,Cross,uncommon,neutral,neutral,5,bod_u04,Cross,uncommon,47,inherit,bod_c03,Plain,common,36,inherit,bod_r03,Pulse,rare,9,upgrade,bod_c01,Dots,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_r01,Crystal,rare,solid,neutral,6,bod_r01,Crystal,rare,54,inherit,bod_c03,Plain,common,30,inherit,bod_e01,Shell,epic,6,upgrade,bod_c04,Thin,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_r02,Wave,rare,neutral,neutral,6,bod_r02,Wave,rare,54,inherit,bod_c03,Plain,common,30,inherit,bod_e02,Core,epic,6,upgrade,bod_c02,Light,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_r03,Pulse,rare,fluid,neutral,6,bod_r03,Pulse,rare,54,inherit,bod_c03,Plain,common,30,inherit,bod_e02,Core,epic,6,upgrade,bod_c01,Dots,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_e01,Shell,epic,solid,neutral,6,bod_e01,Shell,epic,60,inherit,bod_c03,Plain,common,23,inherit,bod_c05,Faint,common,6,sidegrade,NEW,New Species,new,5,new,bod_l01,Hex,legendary,4,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_e02,Core,epic,fluid,neutral,6,bod_e02,Core,epic,60,inherit,bod_c03,Plain,common,23,inherit,bod_c04,Thin,common,6,sidegrade,NEW,New Species,new,5,new,bod_l02,Star,legendary,4,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_e03,Facet,epic,neutral,neutral,6,bod_e03,Facet,epic,60,inherit,bod_c03,Plain,common,23,inherit,bod_c02,Light,common,6,sidegrade,NEW,New Species,new,5,new,bod_l02,Star,legendary,4,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_l01,Hex,legendary,solid,neutral,6,bod_l01,Hex,legendary,62,inherit,bod_c03,Plain,common,19,inherit,NEW,New Species,new,9,new,bod_c01,Dots,common,6,sidegrade,bod_m01,Prism,mythic,2,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_l02,Star,legendary,fluid,neutral,6,bod_l02,Star,legendary,62,inherit,bod_c03,Plain,common,19,inherit,NEW,New Species,new,9,new,bod_c05,Faint,common,6,sidegrade,bod_m02,Void,mythic,2,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_m01,Prism,mythic,solid,neutral,5,bod_m01,Prism,mythic,57,inherit,bod_c03,Plain,common,18,inherit,NEW,New Species,new,17,new,bod_c05,Faint,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c03,Plain,common,neutral,bod_m02,Void,mythic,fluid,neutral,5,bod_m02,Void,mythic,57,inherit,bod_c03,Plain,common,18,inherit,NEW,New Species,new,17,new,bod_c04,Thin,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_c04,Thin,common,neutral,neutral,4,bod_c04,Thin,common,82,inherit,bod_u04,Cross,uncommon,11,upgrade,bod_c05,Faint,common,5,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_c05,Faint,common,neutral,neutral,5,bod_c04,Thin,common,41,inherit,bod_c05,Faint,common,40,inherit,bod_u01,Shade,uncommon,11,upgrade,bod_c01,Dots,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_u01,Shade,uncommon,solid,neutral,5,bod_u01,Shade,uncommon,47,inherit,bod_c04,Thin,common,36,inherit,bod_r01,Crystal,rare,9,upgrade,bod_c03,Plain,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_u02,Mesh,uncommon,neutral,neutral,5,bod_u02,Mesh,uncommon,47,inherit,bod_c04,Thin,common,36,inherit,bod_r01,Crystal,rare,9,upgrade,bod_c05,Faint,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_u03,Grain,uncommon,fluid,neutral,5,bod_u03,Grain,uncommon,47,inherit,bod_c04,Thin,common,36,inherit,bod_r03,Pulse,rare,9,upgrade,bod_c01,Dots,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_u04,Cross,uncommon,neutral,neutral,5,bod_u04,Cross,uncommon,47,inherit,bod_c04,Thin,common,36,inherit,bod_r03,Pulse,rare,9,upgrade,bod_c02,Light,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_r01,Crystal,rare,solid,neutral,6,bod_r01,Crystal,rare,54,inherit,bod_c04,Thin,common,30,inherit,bod_e01,Shell,epic,6,upgrade,bod_c05,Faint,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_r02,Wave,rare,neutral,neutral,6,bod_r02,Wave,rare,54,inherit,bod_c04,Thin,common,30,inherit,bod_e01,Shell,epic,6,upgrade,bod_c01,Dots,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_r03,Pulse,rare,fluid,neutral,6,bod_r03,Pulse,rare,54,inherit,bod_c04,Thin,common,30,inherit,bod_e02,Core,epic,6,upgrade,bod_c02,Light,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_e01,Shell,epic,solid,neutral,6,bod_e01,Shell,epic,60,inherit,bod_c04,Thin,common,23,inherit,bod_c03,Plain,common,6,sidegrade,NEW,New Species,new,5,new,bod_l01,Hex,legendary,4,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_e02,Core,epic,fluid,neutral,6,bod_e02,Core,epic,60,inherit,bod_c04,Thin,common,23,inherit,bod_c05,Faint,common,6,sidegrade,NEW,New Species,new,5,new,bod_l02,Star,legendary,4,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_e03,Facet,epic,neutral,neutral,6,bod_e03,Facet,epic,60,inherit,bod_c04,Thin,common,23,inherit,bod_c01,Dots,common,6,sidegrade,NEW,New Species,new,5,new,bod_l01,Hex,legendary,4,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_l01,Hex,legendary,solid,neutral,6,bod_l01,Hex,legendary,62,inherit,bod_c04,Thin,common,19,inherit,NEW,New Species,new,9,new,bod_c02,Light,common,6,sidegrade,bod_m01,Prism,mythic,2,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_l02,Star,legendary,fluid,neutral,6,bod_l02,Star,legendary,62,inherit,bod_c04,Thin,common,19,inherit,NEW,New Species,new,9,new,bod_c03,Plain,common,6,sidegrade,bod_m02,Void,mythic,2,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_m01,Prism,mythic,solid,neutral,5,bod_m01,Prism,mythic,57,inherit,bod_c04,Thin,common,18,inherit,NEW,New Species,new,17,new,bod_c03,Plain,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c04,Thin,common,neutral,bod_m02,Void,mythic,fluid,neutral,5,bod_m02,Void,mythic,57,inherit,bod_c04,Thin,common,18,inherit,NEW,New Species,new,17,new,bod_c05,Faint,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c05,Faint,common,neutral,bod_c05,Faint,common,neutral,neutral,4,bod_c05,Faint,common,82,inherit,bod_u04,Cross,uncommon,11,upgrade,bod_c04,Thin,common,5,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c05,Faint,common,neutral,bod_u01,Shade,uncommon,solid,neutral,5,bod_u01,Shade,uncommon,47,inherit,bod_c05,Faint,common,36,inherit,bod_r01,Crystal,rare,9,upgrade,bod_c02,Light,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c05,Faint,common,neutral,bod_u02,Mesh,uncommon,neutral,neutral,5,bod_u02,Mesh,uncommon,47,inherit,bod_c05,Faint,common,36,inherit,bod_r01,Crystal,rare,9,upgrade,bod_c01,Dots,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c05,Faint,common,neutral,bod_u03,Grain,uncommon,fluid,neutral,5,bod_u03,Grain,uncommon,47,inherit,bod_c05,Faint,common,36,inherit,bod_r03,Pulse,rare,9,upgrade,bod_c04,Thin,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c05,Faint,common,neutral,bod_u04,Cross,uncommon,neutral,neutral,5,bod_u04,Cross,uncommon,47,inherit,bod_c05,Faint,common,36,inherit,bod_r02,Wave,rare,9,upgrade,bod_c03,Plain,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,,,,,,
bod_c05,Faint,common,neutral,bod_r01,Crystal,rare,solid,neutral,6,bod_r01,Crystal,rare,54,inherit,bod_c05,Faint,common,30,inherit,bod_e01,Shell,epic,6,upgrade,bod_c01,Dots,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
bod_c05,Faint,common,neutral,bod_r02,Wave,rare,neutral,neutral,6,bod_r02,Wave,rare,54,inherit,bod_c05,Faint,common,30,inherit,bod_e01,Shell,epic,6,upgrade,bod_c04,Thin,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
bod_c05,Faint,common,neutral,bod_r03,Pulse,rare,fluid,neutral,6,bod_r03,Pulse,rare,54,inherit,bod_c05,Faint,common,30,inherit,bod_e02,Core,epic,6,upgrade,bod_c03,Plain,common,6,sidegrade,CORRUPT,Corrupt,corrupt,2,corrupt,NEW,New Species,new,2,new,,,,,,,,,,,,,,,,,,,,
bod_c05,Faint,common,neutral,bod_e01,Shell,epic,solid,neutral,6,bod_e01,Shell,epic,60,inherit,bod_c05,Faint,common,23,inherit,bod_c02,Light,common,6,sidegrade,NEW,New Species,new,5,new,bod_l01,Hex,legendary,4,upgrade,CORRUPT,Corrupt,corrupt,2,corrupt,,,,,,,,,,,,,,,,,,,,
